ZIP,STCOUNTYFP,CLASSFP,COUNTYNAME,STATE,urbanrural,
12458,36105,H1,Sullivan County,NY,rural,
12750,36105,H1,Sullivan County,NY,rural,
12745,36105,H1,Sullivan County,NY,rural,
12743,36105,H1,Sullivan County,NY,rural,
12764,36105,H1,Sullivan County,NY,rural,
12790,36105,H1,Sullivan County,NY,rural,
12779,36105,H1,Sullivan County,NY,rural,
12740,36105,H1,Sullivan County,NY,rural,
12792,36105,H1,Sullivan County,NY,rural,
12780,36105,H1,Sullivan County,NY,rural,
12736,36105,H1,Sullivan County,NY,rural,
12721,36105,H1,Sullivan County,NY,rural,
12732,36105,H1,Sullivan County,NY,rural,
12754,36105,H1,Sullivan County,NY,rural,
12737,36105,H1,Sullivan County,NY,rural,
12729,36105,H1,Sullivan County,NY,rural,
12768,36105,H1,Sullivan County,NY,rural,
12777,36105,H1,Sullivan County,NY,rural,
12752,36105,H1,Sullivan County,NY,rural,
12741,36105,H1,Sullivan County,NY,rural,
12762,36105,H1,Sullivan County,NY,rural,
12781,36105,H1,Sullivan County,NY,rural,
12776,36105,H1,Sullivan County,NY,rural,
12788,36105,H1,Sullivan County,NY,rural,
12783,36105,H1,Sullivan County,NY,rural,
12786,36105,H1,Sullivan County,NY,rural,
12747,36105,H1,Sullivan County,NY,rural,
12763,36105,H1,Sullivan County,NY,rural,
12760,36105,H1,Sullivan County,NY,rural,
12720,36105,H1,Sullivan County,NY,rural,
12566,36105,H1,Sullivan County,NY,rural,
12734,36105,H1,Sullivan County,NY,rural,
12787,36105,H1,Sullivan County,NY,rural,
12733,36105,H1,Sullivan County,NY,rural,
12724,36105,H1,Sullivan County,NY,rural,
12719,36105,H1,Sullivan County,NY,rural,
12770,36105,H1,Sullivan County,NY,rural,
12765,36105,H1,Sullivan County,NY,rural,
12738,36105,H1,Sullivan County,NY,rural,
12749,36105,H1,Sullivan County,NY,rural,
12769,36105,H1,Sullivan County,NY,rural,
13734,36107,H1,Tioga County,NY,urban,
13840,36107,H1,Tioga County,NY,urban,
13827,36107,H1,Tioga County,NY,urban,
13736,36107,H1,Tioga County,NY,urban,
13845,36107,H1,Tioga County,NY,urban,
14889,36107,H1,Tioga County,NY,urban,
13812,36107,H1,Tioga County,NY,urban,
13835,36107,H1,Tioga County,NY,urban,
13743,36107,H1,Tioga County,NY,urban,
14883,36107,H1,Tioga County,NY,urban,
14817,36107,H1,Tioga County,NY,urban,
13811,36107,H1,Tioga County,NY,urban,
14892,36107,H1,Tioga County,NY,urban,
13864,36107,H1,Tioga County,NY,urban,
13760,36107,H1,Tioga County,NY,urban,
13732,36107,H1,Tioga County,NY,urban,
14859,36107,H1,Tioga County,NY,urban,
14881,36109,H1,Tompkins County,NY,urban,
13073,36109,H1,Tompkins County,NY,urban,
13068,36109,H1,Tompkins County,NY,urban,
13736,36109,H1,Tompkins County,NY,urban,
14882,36109,H1,Tompkins County,NY,urban,
13864,36109,H1,Tompkins County,NY,urban,
13062,36109,H1,Tompkins County,NY,urban,
13053,36109,H1,Tompkins County,NY,urban,
14851,36109,H1,Tompkins County,NY,urban,
13081,36109,H1,Tompkins County,NY,urban,
14854,36109,H1,Tompkins County,NY,urban,
14850,36109,H1,Tompkins County,NY,urban,
14852,36109,H1,Tompkins County,NY,urban,
14886,36109,H1,Tompkins County,NY,urban,
13045,36109,H1,Tompkins County,NY,urban,
14883,36109,H1,Tompkins County,NY,urban,
14867,36109,H1,Tompkins County,NY,urban,
14853,36109,H1,Tompkins County,NY,urban,
14817,36109,H1,Tompkins County,NY,urban,
13092,36109,H1,Tompkins County,NY,urban,
13102,36109,H1,Tompkins County,NY,urban,
12401,36111,H1,Ulster County,NY,urban,
12464,36111,H1,Ulster County,NY,urban,
12457,36111,H1,Ulster County,NY,urban,
12402,36111,H1,Ulster County,NY,urban,
12494,36111,H1,Ulster County,NY,urban,
12475,36111,H1,Ulster County,NY,urban,
12420,36111,H1,Ulster County,NY,urban,
12542,36111,H1,Ulster County,NY,urban,
12433,36111,H1,Ulster County,NY,urban,
12456,36111,H1,Ulster County,NY,urban,
12419,36111,H1,Ulster County,NY,urban,
12493,36111,H1,Ulster County,NY,urban,
12491,36111,H1,Ulster County,NY,urban,
12448,36111,H1,Ulster County,NY,urban,
12566,36111,H1,Ulster County,NY,urban,
12409,36111,H1,Ulster County,NY,urban,
12411,36111,H1,Ulster County,NY,urban,
12515,36111,H1,Ulster County,NY,urban,
12486,36111,H1,Ulster County,NY,urban,
12472,36111,H1,Ulster County,NY,urban,
12740,36111,H1,Ulster County,NY,urban,
12463,36111,H1,Ulster County,NY,urban,
12568,36111,H1,Ulster County,NY,urban,
12416,36111,H1,Ulster County,NY,urban,
12410,36111,H1,Ulster County,NY,urban,
12548,36111,H1,Ulster County,NY,urban,
12461,36111,H1,Ulster County,NY,urban,
12440,36111,H1,Ulster County,NY,urban,
12484,36111,H1,Ulster County,NY,urban,
12725,36111,H1,Ulster County,NY,urban,
12758,36111,H1,Ulster County,NY,urban,
12465,36111,H1,Ulster County,NY,urban,
12489,36111,H1,Ulster County,NY,urban,
12471,36111,H1,Ulster County,NY,urban,
12432,36111,H1,Ulster County,NY,urban,
12789,36111,H1,Ulster County,NY,urban,
12429,36111,H1,Ulster County,NY,urban,
12477,36111,H1,Ulster County,NY,urban,
12480,36111,H1,Ulster County,NY,urban,
12547,36111,H1,Ulster County,NY,urban,
12406,36111,H1,Ulster County,NY,urban,
12495,36111,H1,Ulster County,NY,urban,
12490,36111,H1,Ulster County,NY,urban,
12417,36111,H1,Ulster County,NY,urban,
12588,36111,H1,Ulster County,NY,urban,
12449,36111,H1,Ulster County,NY,urban,
12525,36111,H1,Ulster County,NY,urban,
12561,36111,H1,Ulster County,NY,urban,
12589,36111,H1,Ulster County,NY,urban,
12412,36111,H1,Ulster County,NY,urban,
12443,36111,H1,Ulster County,NY,urban,
12487,36111,H1,Ulster County,NY,urban,
12586,36111,H1,Ulster County,NY,urban,
12763,36111,H1,Ulster County,NY,urban,
12404,36111,H1,Ulster County,NY,urban,
12428,36111,H1,Ulster County,NY,urban,
12528,36111,H1,Ulster County,NY,urban,
12481,36111,H1,Ulster County,NY,urban,
12458,36111,H1,Ulster County,NY,urban,
12441,36111,H1,Ulster County,NY,urban,
12483,36111,H1,Ulster County,NY,urban,
12435,36111,H1,Ulster County,NY,urban,
12498,36111,H1,Ulster County,NY,urban,
12446,36111,H1,Ulster County,NY,urban,
12466,36111,H1,Ulster County,NY,urban,
12453,36111,H1,Ulster County,NY,urban,
12845,36113,H1,Warren County,NY,urban,
12824,36113,H1,Warren County,NY,urban,
12885,36113,H1,Warren County,NY,urban,
12860,36113,H1,Warren County,NY,urban,
12803,36113,H1,Warren County,NY,urban,
12820,36113,H1,Warren County,NY,urban,
12801,36113,H1,Warren County,NY,urban,
12815,36113,H1,Warren County,NY,urban,
12856,36113,H1,Warren County,NY,urban,
12862,36113,H1,Warren County,NY,urban,
12808,36113,H1,Warren County,NY,urban,
12846,36113,H1,Warren County,NY,urban,
12836,36113,H1,Warren County,NY,urban,
12814,36113,H1,Warren County,NY,urban,
12886,36113,H1,Warren County,NY,urban,
12857,36113,H1,Warren County,NY,urban,
12870,36113,H1,Warren County,NY,urban,
12835,36113,H1,Warren County,NY,urban,
12804,36113,H1,Warren County,NY,urban,
12853,36113,H1,Warren County,NY,urban,
12878,36113,H1,Warren County,NY,urban,
12874,36113,H1,Warren County,NY,urban,
12811,36113,H1,Warren County,NY,urban,
12817,36113,H1,Warren County,NY,urban,
12843,36113,H1,Warren County,NY,urban,
12844,36113,H1,Warren County,NY,urban,
12810,36113,H1,Warren County,NY,urban,
12839,36113,H1,Warren County,NY,urban,
12816,36115,H1,Washington County,NY,urban,
12861,36115,H1,Washington County,NY,urban,
12057,36115,H1,Washington County,NY,urban,
12827,36115,H1,Washington County,NY,urban,
12828,36115,H1,Washington County,NY,urban,
12834,36115,H1,Washington County,NY,urban,
12848,36115,H1,Washington County,NY,urban,
12094,36115,H1,Washington County,NY,urban,
12854,36115,H1,Washington County,NY,urban,
12185,36115,H1,Washington County,NY,urban,
12809,36115,H1,Washington County,NY,urban,
12849,36115,H1,Washington County,NY,urban,
12832,36115,H1,Washington County,NY,urban,
12823,36115,H1,Washington County,NY,urban,
12887,36115,H1,Washington County,NY,urban,
12873,36115,H1,Washington County,NY,urban,
12844,36115,H1,Washington County,NY,urban,
12865,36115,H1,Washington County,NY,urban,
12837,36115,H1,Washington County,NY,urban,
12841,36115,H1,Washington County,NY,urban,
12821,36115,H1,Washington County,NY,urban,
12090,36115,H1,Washington County,NY,urban,
12154,36115,H1,Washington County,NY,urban,
12839,36115,H1,Washington County,NY,urban,
12819,36115,H1,Washington County,NY,urban,
12838,36115,H1,Washington County,NY,urban,
12028,36115,H1,Washington County,NY,urban,
12883,36115,H1,Washington County,NY,urban,
12804,36115,H1,Washington County,NY,urban,
14513,36117,H1,Wayne County,NY,urban,
14551,36117,H1,Wayne County,NY,urban,
14489,36117,H1,Wayne County,NY,urban,
13154,36117,H1,Wayne County,NY,urban,
14522,36117,H1,Wayne County,NY,urban,
14589,36117,H1,Wayne County,NY,urban,
14413,36117,H1,Wayne County,NY,urban,
13148,36117,H1,Wayne County,NY,urban,
14433,36117,H1,Wayne County,NY,urban,
14590,36117,H1,Wayne County,NY,urban,
14563,36117,H1,Wayne County,NY,urban,
14516,36117,H1,Wayne County,NY,urban,
14450,36117,H1,Wayne County,NY,urban,
14538,36117,H1,Wayne County,NY,urban,
14580,36117,H1,Wayne County,NY,urban,
14449,36117,H1,Wayne County,NY,urban,
14520,36117,H1,Wayne County,NY,urban,
13146,36117,H1,Wayne County,NY,urban,
14505,36117,H1,Wayne County,NY,urban,
14555,36117,H1,Wayne County,NY,urban,
14432,36117,H1,Wayne County,NY,urban,
14568,36117,H1,Wayne County,NY,urban,
14519,36117,H1,Wayne County,NY,urban,
14502,36117,H1,Wayne County,NY,urban,
13143,36117,H1,Wayne County,NY,urban,
13156,36117,H1,Wayne County,NY,urban,
14542,36117,H1,Wayne County,NY,urban,
10511,36119,H1,Westchester County,NY,urban,
10505,36119,H1,Westchester County,NY,urban,
10551,36119,H1,Westchester County,NY,urban,
10710,36119,H1,Westchester County,NY,urban,
10707,36119,H1,Westchester County,NY,urban,
10548,36119,H1,Westchester County,NY,urban,
10597,36119,H1,Westchester County,NY,urban,
10587,36119,H1,Westchester County,NY,urban,
10503,36119,H1,Westchester County,NY,urban,
10522,36119,H1,Westchester County,NY,urban,
10523,36119,H1,Westchester County,NY,urban,
10550,36119,H1,Westchester County,NY,urban,
10552,36119,H1,Westchester County,NY,urban,
10538,36119,H1,Westchester County,NY,urban,
10530,36119,H1,Westchester County,NY,urban,
10567,36119,H1,Westchester County,NY,urban,
10576,36119,H1,Westchester County,NY,urban,
10606,36119,H1,Westchester County,NY,urban,
10704,36119,H1,Westchester County,NY,urban,
10519,36119,H1,Westchester County,NY,urban,
10547,36119,H1,Westchester County,NY,urban,
10802,36119,H1,Westchester County,NY,urban,
10577,36119,H1,Westchester County,NY,urban,
10470,36119,H1,Westchester County,NY,urban,
10610,36119,H1,Westchester County,NY,urban,
10507,36119,H1,Westchester County,NY,urban,
10504,36119,H1,Westchester County,NY,urban,
10536,36119,H1,Westchester County,NY,urban,
10804,36119,H1,Westchester County,NY,urban,
10603,36119,H1,Westchester County,NY,urban,
10604,36119,H1,Westchester County,NY,urban,
10701,36119,H1,Westchester County,NY,urban,
10578,36119,H1,Westchester County,NY,urban,
10506,36119,H1,Westchester County,NY,urban,
10520,36119,H1,Westchester County,NY,urban,
10540,36119,H1,Westchester County,NY,urban,
10549,36119,H1,Westchester County,NY,urban,
10805,36119,H1,Westchester County,NY,urban,
10562,36119,H1,Westchester County,NY,urban,
10583,36119,H1,Westchester County,NY,urban,
10580,36119,H1,Westchester County,NY,urban,
10588,36119,H1,Westchester County,NY,urban,
10703,36119,H1,Westchester County,NY,urban,
10546,36119,H1,Westchester County,NY,urban,
10526,36119,H1,Westchester County,NY,urban,
10803,36119,H1,Westchester County,NY,urban,
10591,36119,H1,Westchester County,NY,urban,
10601,36119,H1,Westchester County,NY,urban,
10589,36119,H1,Westchester County,NY,urban,
10708,36119,H1,Westchester County,NY,urban,
10706,36119,H1,Westchester County,NY,urban,
10535,36119,H1,Westchester County,NY,urban,
10517,36119,H1,Westchester County,NY,urban,
10501,36119,H1,Westchester County,NY,urban,
10466,36119,H1,Westchester County,NY,urban,
10596,36119,H1,Westchester County,NY,urban,
10509,36119,H1,Westchester County,NY,urban,
10518,36119,H1,Westchester County,NY,urban,
10553,36119,H1,Westchester County,NY,urban,
10528,36119,H1,Westchester County,NY,urban,
10573,36119,H1,Westchester County,NY,urban,
10570,36119,H1,Westchester County,NY,urban,
10602,36119,H1,Westchester County,NY,urban,
10705,36119,H1,Westchester County,NY,urban,
10607,36119,H1,Westchester County,NY,urban,
10545,36119,H1,Westchester County,NY,urban,
10502,36119,H1,Westchester County,NY,urban,
10510,36119,H1,Westchester County,NY,urban,
10532,36119,H1,Westchester County,NY,urban,
10533,36119,H1,Westchester County,NY,urban,
10566,36119,H1,Westchester County,NY,urban,
10594,36119,H1,Westchester County,NY,urban,
10537,36119,H1,Westchester County,NY,urban,
10541,36119,H1,Westchester County,NY,urban,
10514,36119,H1,Westchester County,NY,urban,
10543,36119,H1,Westchester County,NY,urban,
10801,36119,H1,Westchester County,NY,urban,
10560,36119,H1,Westchester County,NY,urban,
10598,36119,H1,Westchester County,NY,urban,
10595,36119,H1,Westchester County,NY,urban,
10605,36119,H1,Westchester County,NY,urban,
10709,36119,H1,Westchester County,NY,urban,
10702,36119,H1,Westchester County,NY,urban,
10590,36119,H1,Westchester County,NY,urban,
10527,36119,H1,Westchester County,NY,urban,
14113,36121,H1,Wyoming County,NY,rural,
14427,36121,H1,Wyoming County,NY,rural,
14536,36121,H1,Wyoming County,NY,rural,
14167,36121,H1,Wyoming County,NY,rural,
14039,36121,H1,Wyoming County,NY,rural,
